User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,5332265
user00,0,UFPel,1,9087862
user00,0,UFPel,2,5971669
user00,0,UFPel,3,13212853
user01,1,UFSM,4,6503166
user01,1,UFSM,5,6568364
user01,1,UFSM,6,14194079
user01,1,UFSM,7,6340097
user02,2,IFSul,8,5535238
user02,2,IFSul,9,13600416
user02,2,IFSul,10,14157984
user02,2,IFSul,11,316476
user03,3,UFPel,0,23463937
user03,3,UFPel,1,3861100
user03,3,UFPel,2,879184
user03,3,UFPel,3,5400135
user04,4,UFSM,4,5402856
user04,4,UFSM,5,4287961
user04,4,UFSM,6,9620523
user05,5,IFSul,8,9252337
user05,5,IFSul,9,2701272
user05,5,IFSul,10,1868000
user05,5,IFSul,11,2993431
user06,6,UFPel,0,956995
user06,6,UFPel,1,1021483
user06,6,UFPel,2,10125351
user06,6,UFPel,3,4704845
user07,7,UFSM,5,3701850
user07,7,UFSM,6,2802986
user07,7,UFSM,7,7806522
user08,8,IFSul,9,701525
user08,8,IFSul,10,1102932
user08,8,IFSul,11,300159
user09,9,UFPel,0,501003
user09,9,UFPel,1,600478
user09,9,UFPel,2,300229
user09,9,UFPel,3,601946
user10,10,UFSM,5,1504061
user10,10,UFSM,7,501698
user11,11,IFSul,8,602232
user11,11,IFSul,9,800755
user11,11,IFSul,10,601224
